程序,,串行,"StoryBlock(24,true);",,,,,,,,,,
程序,,串行,SetUIMode(0);,,,,,,,,,,
程序,,串行,CanSkip(true);,,,,,,,,,,
程序,,串行,"SetChapter(01,谱线蓝移的七等星)",,,,,,,,,,
UI,,串行,删除图片,wb1,0.32;0.32;0;,640;-115;640;-115;0;,1;1;0;,,,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,你说到点子上了！,34,粉_A01_C05_绚音_吃惊.png,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,如果按照之前我们讨论出的『量子遥传』假说，就会得出完全相反的推论：,34,粉_A01_C09_绚音_认真.png,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,犯人非但不是公寓住户，还只可能是外人。,34,粉_A01_C08_绚音_认真聆听.png,30,,,,
立绘,点击触发,并行,选中图片,hinata,2;2;0;,0;-1050;0;-1050;0;,1;0;0.5;,,240; 233; 229;,,,,
文本,,并行,头像,1;1;0;,竹内 绚音,一个掌握有超出我们认知的黑科技，可以将死者变为幽灵、使人体量子遥传的外人。,34,粉_A01_C22_绚音_说明.png,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,一个对公寓周边街道和公寓住户的情况了如指掌，可以精准避开监控接近公寓，并将嫌疑引向住户的外人。,34,粉_A01_C22_绚音_说明.png,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,一个害怕被警方查明真相，所以故意将嫌疑引向公寓住户来拖延时间，还有能力入侵法医实验室干扰搜查的外人。,34,粉_A01_C22_绚音_说明.png,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,在我们已经接触的嫌疑人中，就有一人能够符合这些条件——,34,粉_A01_C08_绚音_认真聆听.png,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,,34,,30,,,,
BGM,,并行,D04-线索分析.mp3,循环,70;0;0.5;,,,,,,,,
UI,,并行,选中图片,wb2,0.32;0.32;0;,640;-115;640;-115;0;,1;0;0.5;,,,,,,
背景,,并行,切换图片,bg2; bs0168.png; 0.6;,1.8;1.8;0;,-80;105;-80;105;0;,,,,,,,
UI,,串行,删除图片,wb2,0.32;0.32;0;,640;-115;640;-115;0;,0;0;0;,,,,,,
程序,,串行,wait(0.5);,,,,,,,,,,
背景,,串行,选中图片,bg2,1.8;3;2;,-80;105;1531;929;2;,,,,,,,
BGM,,串行,E03-谜题校验.mp3,循环,70;70;0;,,,,,,,,
文本,,串行,头像,1;1;0;,佐野 阳向,……！,34,粉_A02_A10_阳向_愤怒.png,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,我还是第一次在佐野先生脸上看到这种表情。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,果然……他不愿意怀疑五十岚心弥，所以一直在无意识地避开讨论她。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,但他不知道的是，我已经在上午的走访中确定了五十岚心弥在公寓周围踩过点。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,,34,,30,,,,
UI,,串行,创建图片,sv0132Q_便签.png; bs;,0.5;0.5;0;,2;70;2;70;0;,1;1;0;,,,,,,
背景,,串行,切换图片,bg2; bs0169.png; 0;,3;3;0;,1531;929;1531;929;0;,,,,,,,
UI,,串行,选中图片,bs,0.5;0.8;0.5;,2;70;2;70;0;,1;0;1;,,,,,,
UI,,串行,删除图片,bs,0.5;0.5;0;,2;70;2;70;0;,0;0;0;,,,,,,
UI,,串行,创建图片,sv0140J_便签.png; bs;,0.8;0.5;0.5;,2;49;2;49;0;,0;1;0.5;,,,,,,
SE,,串行,图钉拍板.ogg,100,,,,,,,,,
背景,,串行,切换图片,bg2; bs0170.png; 0;,3;3;0;,1531;929;1531;929;0;,,,,,,,
UI,,串行,删除图片,bs,0.5;0.5;0;,2;49;2;49;0;,1;1;0;,,,,,,
程序,,串行,wait(0.5);,,,,,,,,,,
文本,,串行,头像,1;1;0;,竹内 绚音,虽然在我的印象中，SEGMA公司只是家小作坊。但他们近两年来人才井喷，就算真的研发出一些类似量子遥传的黑科技也不值得奇怪。,34,粉_A01_A09_绚音_认真且平常.png,30,,,,
文本,点击触发,串行,头像,1;1;0;,佐野 阳向,那我的遇害原因就是……知道了公司的商业机密，被灭口了？,34,粉_A02_A05_阳向_疑虑.png,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,你是去鸦巢公寓303室与人谈生意的，约见你的人很有可能用的是熊取昌二——或者说卯月会的名义。,34,粉_A01_A11_绚音_思考时走神.png,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,卯月会最近在网罗黑客人才。那就有一种可能，你在9月7日之前就已经与卯月会建立了合作联系，这威胁到了SEGMA公司的技术安全。,34,粉_A01_A10_绚音_认真且严肃.png,30,,,,
